"NewsletterID","Title","Publisher","Theme","StartMonth","EndMonth","Year","Volume","Number","Copies","Photocopies","ISSN","Subscriber","Shelf"
"475","IEEE Region 8 News","IEEE","From the Director: Gold / SCOOP / A More Prominent  Region 8 / The May Region 8 Committee Meeting / Students","8","0","1997","","119","1","0","","CS","G121"
"476","THE INTERFACE","IEEE Education Society","In Memorian Mac Elwyn Van Valkenburg","8","0","1997","","2","1","0","","CS","G121"
"477","SIGART Bulletin","ACM","In this issue: Communications / Featured Articles: An Efficient Algorithm for managing Partial Orders in Planning / Complexity, Ontology and the Causal Markov Assumption / Book Reviews: Biological Neural Networks in Invertebrate Robotics / Thinking Between the Lines / Design and Implementation of Intelligent manufacturing Systems / Logic Programming: Proceedings of the 11th International Conference on Logic programming","10","0","1996","7","4","1","0","10534830","CS","G121"
"478","SIGCHI Bulletin","ACM","Columns: From the Chairs: SIGCHI Leadership / Education: The SIGCHI Educational Resourse Development Group / Standards: Standards for Multimedia, Accessibility , and the informationa Infrastructure / Visual Interaction design : Design as a Cultural Activity / Computers and Kids: Kids are not ""Adults -in -Waiting"" / Students: How to get a Phd and Have a life, too. Papers: Human-Computer-Human  Interaction: Trust in CSCW / A critical Examination of Separable User Interface Management Systems: Constructs for Individualisation","7","0","1997","29","3","1","0","07366906","CS","G121"
"479","ACMMEMBERNET","ACM","Commentary: Digital Libraries Present New Challenges: An Interview with Bill Arms / Industrial Advisory Grroup meets in Silicon Valley","9","0","1997","40","9","1","0","","CS","Γ122"
"480","CORDIS Focus RTD Results","European Commission","Contents: Industry / Information technology / Energy / Biological Sciences / Protecting Man and his Environment / Agricultural and Marine Resources and Products / Measurements and Standards / Physical and Exact Sciences","9","0","1997","","14","1","0","10226559","CS","G121"
"481","SIGCAPH NEWSLETTER","ACM","ASSETS 98","9","0","1997","","59","1","0","","CS","G121"
"482","Newsletter","INDEX BRAILLE PRINTER COMPANY","The Index 4X4 Professional","10","0","1997","","4","2","0","","CS",""
"483","ADASOFT","SOCINTEC","Editorial from SPRI / UK Workshops","9","0","1997","","","1","0","","ΨΣ","δείγμα"
"484","IEEE SMC Newsletter","IEEE","1997 IEEE International Conference on Systems, Man, and Cybernetics, Hyatt Orlando, Florida, USA, October 12-15 / The 1998 IEEE President Elect-Election","9","0","1997","","3","1","0","10712437","CS","G122"
"485","IEE news/IEE recruitment","IEE","","10","0","1997","","128A","1","0","03080684","CS",""
"487","CORDIS Focus","European Commission","Commissioner Cresson Hosts Discussion with Young Europeans","10","0","1997","","96","1","0","10226559","CS","G121"
"488","CORDIS Focus RTD Results","European Commission","Special Edition: Conference on Industrial Technologies, Europe's research at the service of its people. Contents: Towrds a better living and working environment / The factory of the future / New perspectives in aeronautics","10","0","1997","","15","1","0","10226559","CS","G121"
"489","IEEE Professional Communication Society","IEEE","The History of PCS Conferences: Celebrating 40 years 1957-1997","9","10","1997","41","5","1","0","01615718","CS","G121"
"821","CORDIS Focus","European Commission","The Future of Nuclear Fusion Research in Europe","11","0","1997","","97","1","0","10226559","CS","G121"
"822","IEEE Professional Communication Society","IEEE","Building on 40 Years of Success-Planning for our Future","11","12","1997","41","6","1","0","01615718","CS","G121"
"823","CORDIS Focus","European Commission","esearch Council - 10 November 1997 (another step closer to the Fifth Framwork Programme","11","0","1997","","98","1","0","10226559","CS","G121"
"824","CORDIS Focus","European Commission","The Luxembourg Presidency;s Research Agenda","10","0","1997","","95","1","0","10226559","CS","G121"
"825","SIGOIS Bulletin","ACM","Computer Supported Cooperative Work (CSCW) '96 Conference Workshop Introducing Groupware in Organisations: what leds to successes and failures?","12","0","1997","18","3","1","0","","CS","G121"
"826","Newsletter Danish Centre","Danish Centre for Technical Aids for Rehabilitation and Education","Activities at the Danish Centre/ News from Denmark/ Profile of the Danish Centre","5","0","1997","","1","1","0","09081755","CS","G122"
"827","Newsletter Danish Centre","Danish Centre for Technical Aids for Rehabilitation and Education","Activities at the Danish Centre/ News from Denmark/ Profile of the Danish Centre","12","0","1997","","2","1","0","09081755","CS","G122"
"828","IEEE Region 8 News","IEEE","Use of the Voluntary Contributions Funds in Region 8","11","0","1997","","120","1","0","","CS","G121"
"829","CORDIS Focus","European Commission","Convergence: Creating the Future / The European Information Technology Prize 1997","12","0","1997","","99","1","0","10226559","CS","G121"
"830","ACMMEMBERNET","ACM","Commentary: Ben Shneiderman Discusses ACM's Policy98 Conference / Digital Library Open House Extended to December 31, 1997","12","0","1997","40","12","1","0","","CS","Γ122"
"831","SIGCHI Bulletin","ACM","Columns: Reflections on CHI 97 / World Wide CHI: The SIGCHI International Advisory Task Force / Standards: Information Technology Standards in ISO /IEC JTC 1/ Education: HCI Education and CHI 97 / Visual Interaction  Design Perspective","10","0","1997","29","4","1","0","07366906","CS","G121"
"832","IEEE SMC Newsletter","IEEE","Editorial / President's Collumn / SMC Constitution and Bylaws / SMC Society Awards / Minutes of AdCom Meeting / SMC '97 / Newly Elected Officers / SMC Transactions / SMC Student Activities","12","0","1997","","4","1","0","10712437","CS","G122"
"833","SIGART Bulletin","ACM","In this issue: Creating Lifelike Character in Toy Story","14","0","1997","8","1-4","1","0","10534830","CS","G121"
"834","CORDIS Focus","European Commission","Celebrating 100 issues / Calls for proposals launched on 16 December","12","0","1997","","100","1","0","10226559","CS","G121"
"835","CORDIS Focus SUPPLEMENT","European Commission","The European Innovation Monitoring System (EIMS): Exploring Innovation in Europe (Summaries of Studies undertaken by EIMS","12","0","1997","","14","1","0","10226559","CS","G121"
"836","CORDIS Focus","European Commission","Innovation and the Creation of New Businesses and Jobs","1","0","1998","","101","1","0","10226559","CS","G121"
"837","SIGGRAPH COMPUTER GRAPHICS","ACM SIGGRAPH","Focus: The State of Fine Art","11","0","1997","31","4","1","0","0097-8930","CS","G121"
"838","THE INTERFACE","IEEE Education Society","What do we Teach when We Teach? / Ethical values in Classroom","11","0","1997","","3","1","0","","CS","G121"
"839","IEEE Professional Communication Society","IEEE","Tech Comm Leaders Meet in Snowbird","1","2","1998","42","1","1","0","01615718","CS","G121"
"841","SIGCUE Bulletin OUTLOOK","ACM","Teaching Computer Science: A Problem Solving Approach that Works / Assessinmg Change after a Computer Course for at-Risk Students / An Internet Research Model / A Computer Curriculum Guideline for Junior High Schools in Taiwan: Its Impacts and Issues / Polyhedral Sculpture: The Path from Computational Artifact to Real-World Mathematical Object","1","5","1997","25","1,2","1","0","","CS","G121"
"842","SIGCUE Bulletin OUTLOOK","ACM","Selected papers from NECC '97: Web Pages and K-12 Education: Patterns of usage / Peer-to-peer Relationships on the Internet: Advancing the Academic Goals of  Students With Disabilities /  Teacher Net: Building a New cadre of technology-Using Teachers Online / Technology and Collegiality / Designing Spectacle isaland: A Case Study of Multimedia and Networking in Community Action / Report: ITiSCE '97 Uppsala - Integrating Technology into Computer Science Education","7","0","1997","25","3","1","0","","CS","G121"
"843","SIGCUE Bulletin OUTLOOK","ACM","This issue is comprised of the ITiSCE '97 Working Gropup Papers which were published  in the ITiCSE Supplemental Proccedings. Working Group Reports: Developing Laboaratories for the SISCE Computing Laboratory Repository guidelines, recommendations and sample labs / Using the WWW as the delivery machanism for interactive, visualisation based instructional modules / The Web and Disatance learning : What is appropriate and what is not  / using information technology to integrate social and ethical issues into computer science and information systems curriculum / Computer mediated communication in collaborative educational settings / Harnessing technology for effective inter- and intra- institutional collboration / historical perspectives on the computing curriculum","10","0","1997","25","4","1","0","","CS","G121"
"844","CORDIS Focus","European Commission","Commission Amends Fifth RTD Framework Programme Proposal","1","0","1998","","102","1","0","10226559","CS","G121"
"845","CORDIS Focus","European Commission","UK Presidency Targets Aggreement on Fifth Framework Programme","2","0","1998","","103","1","0","10226559","CS","G121"
"846","CORDIS Focus RTD Results","European Commission","Contents: Industry / Information technology / Energy / Biological Sciences / Protecting Man and his Environment / Agricultural and Marine Resources and Products / Measurements and Standards / Physical and Exact Sciences","2","0","1998","","16","1","0","10226559","CS","G121"
"847","Engineering Management","IEEE","Rubenstein Receives USAB 1997 Professional Leadership Award","13","0","1997","47","4","1","0","1066212X","CS","G122"
"848","CORDIS Focus","European Commission","Breakthrough on fifth RTD Framework Programme","2","0","1998","","104","1","0","10226559","CS","G121"
"849","SIGCAPH NEWSLETTER","ACM","ASSETS 98 Registration Information / Information & Resource Referral Center Project / Embodiment of 3d Virtual Objects for the Blind","1","0","1998","","60","1","0","","CS","G121"
"850","SIGCHI Bulletin","ACM","Columns: Education: new perspectives on HCI Education / HCI Education and its Role in Industrial Engineering / Standards: medical applications and Documentation / Visual Interaction design: The Orchestration Age","1","0","1998","30","1","1","0","07366906","CS","G121"
"851","IEEE Region 8 News","IEEE","Satellites, Windmills & Clockwork","2","0","1998","","121","1","0","","CS","G121"
"852","IEEE Professional Communication Society","IEEE","Tech Comm Summit Goals","3","4","1998","42","2","1","0","01615718","CS","G121"
"853","RESNA News","RESNA","In this issue: Definition of Re/hab / SIG & PSG Reports / DIY Workbench","3","4","1998","10","2","1","0","08822476","CS","G124"
"854","CORDIS Focus","European Commission","The Year 2000 Computer problem / Industry agreement on access to electronic commerece for SMEs","3","0","1998","","105","1","0","10226559","CS","G121"
"855","CORDIS Focus","European Commission","Second European Report on Science and Technology Indicators","3","0","1998","","106","1","0","10226559","CS","G121"
"856","SIGGROUP Bulletin","ACM","Special Section: Knowledge management at Work","4","0","1998","19","1","1","0","10913556","CS","G122"
"857","CORDIS Focus","European Commission","Promoting European Aerospace Research / Innovation Relay Centres","4","0","1998","","107","1","0","10226559","CS","G121"
"858","CORDIS Focus","European Commission","Creating an Enterprise Culture / Developing European Venture Capital Markets","4","0","1998","","108","1","0","10226559","CS","G121"
"859","Inedit","INRIA","The Importance of Software in Space Technology","5","0","1998","","14","2","0","12683701","CS","G121"
"860","CORDIS Focus","European Commission","TRAIN-IT: Training of Information Technology Innovators / Improving Coditions for the Transfer of SMEs","5","0","1998","","109","1","0","10226559","CS","G121"
"861","IEEE Professional Communication Society","IEEE","PCS Loses a ""Prestigious Technical Communicator""","5","6","1998","42","3","1","0","01615718","CS","G121"
"862","SIGGRAPH COMPUTER GRAPHICS","ACM SIGGRAPH","Focus: A Forward-Looking Retrospective","2","0","1998","32","1","1","0","0097-8930","CS","G121"
"863","CORDIS Focus","European Commission","Women in Science and Research","5","0","1998","","110","1","0","10226559","CS","G121"
"864","ACMMEMBERNET","ACM","Commentary: Stuart Zweben Urges Members to vote on Cganges to ACM's Constitution and Bylaws / proposed Changes to ACM Constitution and Bylaws","3","0","1998","41","3","1","0","","CS","Γ122"
"865","Engineering Management","IEEE","Being ""Relevant"" as Managers","10","0","1998","48","1","1","0","1066212X","CS","G122"
"867","CORDIS Focus","European Commission","Industry/Academic Links: Developing cooperation for competitiveness","6","0","1998","","111","1","0","10226559","CS","G121"
"868","SIGCUE Bulletin OUTLOOK","ACM","Papers: Effects of the Use of Television for an Undergraduate Course in Computer Science / Computer-mediated distributed cognitions: Cultivating collective Knowledge and personal comptetencies / ITS Authoring Tools: AAAI 1997 Fall Symposium Series. Also, Second European Conference on research and Advanced Technology for Digital Libraries / 6th Annual Conference on the Teaching of Computing","1","0","1998","26","1","1","0","","CS","G121"
"869","SIGCUE Bulletin OUTLOOK","ACM","Papers: Visiting the distance learning, virtual calss and cooperative learning concepts / Predictors of Satisfaction for Disatnce Learners: A study of Variable Conditions / Electronic Learning Materials: The Crisis Continues / PARTENAIRE: A Cooperative Learning Environment Based on Lotus Notes to Support Distance Learning / Technologies in Higher Education: A Scottish Case Study / Where are the desks for the virtual class?. Also, M/SET 99 - International conference on Mathematics/Science Education and Technology / ITS '98 - Intelligent Turoing Systems","4","0","1998","26","2","1","0","","CS","G121"
