Abstract,Accepted,CnfJ,CondAccepted,Description,FullPaper,HardCopy,InPress,Link,PaperID,Project,SoftCopy,Submitted,Title,Topic,UndSubmission,Year
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in c. stephanidis (ed.), universal access in hci: inclusive design in the information society - volume 4 of the proceedings of the 10th international conference on human-computer interaction (hci international 2003), crete, greece, 22-27 june (pp. 1063 - 1067). mahwah, new jersey: lawrence erlabum associates (isbn: 0-8058-4933-5).",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@264c5d07,673,,true,false,a validated code of practice for universal access in health telematics,universal access,false,2003
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in c. stephanidis (ed.), universal access in hci: inclusive design in the information society - volume 4 of the proceedings of the 10th international conference on human-computer interaction (hci international 2003), crete, greece, 22-27 june (pp. 657 - 661). mahwah, new jersey: lawrence erlabum associates (isbn: 0-8058-4933-5).",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@847f3e7,674,,true,false,an influence diagrams-based approach to location aware mobile computing,mobile computing,false,2003
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in c. stephanidis (ed.), universal access in hci: inclusive design in the information society - volume 4 of the proceedings of the 10th international conference on human-computer interaction (hci international 2003), crete, greece, 22-27 june (pp. 587 - 591). mahwah, new jersey: lawrence erlabum associates (isbn: 0-8058-4933-5).",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@69cac930,675,,true,false,the palio framework for hypermedia adaptations,hypermedia systems,false,2003
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in c. stephanidis (ed.), universal access in hci: inclusive design in the information society - volume 4 of the proceedings of the 10th international conference on human-computer interaction (hci international 2003), crete, greece, 22-27 june (pp. 582 - 586). mahwah, new jersey: lawrence erlabum associates (isbn: 0-8058-4933-5).",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@19593091,676,,true,false,"personalisable, context-aware services: the palio approach",hypermedia systems,false,2003
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in c. stephanidis (ed.), universal access in hci: inclusive design in the information society - volume 4 of the proceedings of the 10th international conference on human-computer interaction (hci international 2003), crete, greece, 22-27 june (pp. 547 - 551). mahwah, new jersey: lawrence erlabum associates (isbn: 0-8058-4933-5).",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@5d39f2d8,677,,true,false,palio as an enabling platform for disabled and elderly people,assistive technology,false,2003
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in c. stephanidis (ed.), universal access in hci: inclusive design in the information society - volume 4 of the proceedings of the 10th international conference on human-computer interaction (hci international 2003), crete, greece, 22-27 june (pp. 489 - 493). mahwah, new jersey: lawrence erlabum associates (isbn: 0-8058-4933-5).",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@6ad6fa53,678,,true,false,dynamic environment-adapted mobile interfaces: the voyager toolkit,user interfaces,false,2003
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in d. harris, v. duffy, m. smith & c. stephanidis (eds.), human - centred computing: cognitive, social and ergonomic aspects - volume 3 of the proceedings of the 10th international conference on human-computer interaction (hci international 2003), crete, greece, 22-27 june (pp. 1426 - 1430). mahwah, new jersey: lawrence erlabum associates (isbn: 0-8058-4932-7).",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@55ea2d70,679,view,true,false,virtual prints: an empowering tools for virtual environments,virtual prints,false,2003
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in d. harris, v. duffy, m. smith & c. stephanidis (eds.), human - centred computing: cognitive, social and ergonomic aspects - volume 3 of the proceedings of the 10th international conference on human-computer interaction (hci international 2003), crete, greece, 22-27 june (pp. 1411 - 1415). mahwah, new jersey: lawrence erlabum associates (isbn: 0-8058-4932-7).",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@5e742e4,680,view,true,false,"towards i-dove, an interactive support tool for building and using virtual environments with guidelines",virtual environments,false,2003
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in proceedings of the 7th ieee international symposium on wearable computers (iswc '03), white plains, usa, 21-23 october (pp. 18-21).",false,true,false,,681,2wear,false,false,runtime support for a dynamically composable and adaptive wearable system,wearable systems,false,2003
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in proceedings of the workshop on ""virtual reality design and evaluation"", nottingham, uk, 22-23 january [the proceedings are electronically available - cd-rom isbn 0 85358 123 1].",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@175acfb2,682,view,true,false,case study: sequential evaluation of the virtual prints concept and pilot implementation,virtual prints,false,2004
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in proccedings of the 9th international conference on computers helping people with special needs (icchp 2004), paris, france, 7-9 july (pp. 796-804). berlin heidelberg: springer-verlag.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@4a03bb68,683,,true,false,fastscanner: an accessibility tool fro motor impaired users,accessibility,false,2004
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in proccedings of the 9th international conference on computers helping people with special needs (icchp 2004), paris, france, 7-9 july (pp. 302-309). berlin heidelberg: springer-verlag.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@4e868ef5,684,,true,false,web accessibility through adaptation,accessibility/web,false,2004
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in proccedings of the 9th international conference on computers helping people with special needs (icchp 2004), paris, france, 7-9 july (pp. 80-87). berlin heidelberg: springer-verlag.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@71c905a3,685,,true,false,european co-operation activities promoting design for all in information society technologies,information society,false,2004
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in cunningham & m. cunningham (eds), eadoption and the knowledge economy - issues, applications, case studies, proceedings of echallenges e-2004 conference, vienna, austria, 27-29 october (pp. 619-623, part i). amsterdam: ios press",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@30af7377,686,,true,false,the euser in a universally accessible information society,universal access,false,2004
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in c. stephanidis, (ed.), universal access in hci: exploring new dimensions in diversity - volume 8 of the proceedings of the 11th international conference on human-computer interaction (hci international 2005), las vegas, nevada, usa, 22-27 july, mahwah, new jersey: lawrence erlbaum associates. [cd-rom].",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@67a056f1,687,,true,false,incorporating accessibility in web-based wok environments: two alternative approaches and issues involved,accessibility,false,2005
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in c. stephanidis, (ed.), universal access in hci: exploring new dimensions in diversity - volume 8 of the proceedings of the 11th international conference on human-computer interaction (hci international 2005), las vegas, nevada, usa, 22-27 july, mahwah, new jersey: lawrence erlbaum associates. [cd-rom].",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@1dab9dd6,688,,true,false,the eforms prototype: an accessible online environment for authoring and administrating usability-related studies,accessibility/usability,false,2005
true,true,proceedings of international conferences and workshops (abstract reviewed),false,"in c. stephanidis, (ed.), universal access in hci: exploring new dimensions in diversity - volume 8 of the proceedings of the 11th international conference on human-computer interaction (hci international 2005), las vegas, nevada, usa, 22-27 july, mahwah, new jersey: lawrence erlbaum associates. [cd-rom].",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@247667dd,689,,true,false,an evaluation framework incorporating user interface accessibility,accessibility,false,2005
