Copies,EndMonth,ISSN,NewsletterID,Number,Photocopies,Publisher,Shelf,StartMonth,Subscriber,Theme,Title,Volume,Year
1,0,10226559,893,116,0,european commission,g121,8,cs,"eu researchers sought 34,000 patents in 1996/ save ii now funds173 efficiency agencies across eu / transport research - 39 new projects to be launched / newsletter to foster cooperation between innovative regions / austrian sme technology days -get ready for the fifth framework programme",cordis focus,,1998
1,12,08822476,894,5,0,resna,g124,11,cs,in this issue: report on the 4th annual research symposium: outcomes research and technology / call for nominations / sig & psg reports / diy workbench,resna news,10,1998
1,0,10226559,895,18,0,european commission,g121,8,cs,special biotechnology and medicine,cordis focus rtd results,,1998
1,10,01615718,896,5,0,ieee,g121,9,cs,welcome to the internet,ieee professional communication society,42,1998
1,0,,897,12,0,acm,γ122,12,cs,commentary: usacm chair charles bwrownstein looks ahead,acmmembernet,41,1998
1,0,,898,2,0,acm,g121,8,cs,"cscw research at gmd-fit: from basic groupware to the social web peter hoscha / cscw research in germany / rainer unland / digital libraries 1998 /cve '98: collaborative virtual enviribnments 1998 / system aspects of sharing a virtual reality / coop '98: improving the design of cooperative systems / the use of herbert h. clark's models of language use for the design of cooperative systems / nsf workshop on "" distributed information, computation, and process management for scientific and engineering environments / wetice '98",sigois bulletin,19,1998
1,0,10226559,899,117,0,european commission,g121,9,cs,new helpdesk to navigate the ipr maze. also in this issue: echo completes its mission / electronic submission of proposals on the way in the fifth framework programme / info 2000 organises european multimedia conference / how to prepare a business plan in biotechnology,cordis focus,,1998
1,0,07366906,900,3,0,acm,g121,7,cs,papers: the user interface in text retrieval systems / the effects of visual proxemic information in video mediated communication / as we may communicate,sigchi bulletin,30,1998
1,0,10226559,901,118,0,european commission,g121,9,cs,eu young scientists contest / extending scientific and technical cooperation with israel. also in this issue: esf seeks proposal in chemistry and engineering / life - call for environmental projects 1999 / senuior industrialists round-table on venture capital / bcr - 25th anniversary of eu measurement activities,cordis focus,,1998
1,0,10226559,902,119,0,european commission,g121,10,cs,tenth eu contest demonstrates ability of young scientistis. also in thos issue: encouraging scientific cooperation with india / eu plan for reducing trade barriers with us / jrc focuses on removing the danger of land-mines,cordis focus,,1998
1,0,,903,2,0,ieee education society,g121,8,cs,wanted: a few good enginners,the interface,,1998
1,0,1066212x,904,3,0,ieee,g122,14,cs,managing knowledge,engineering management,48,1998
1,6,,905,"1,2",0,acm,g121,2,cs,"contents: minutes form the 1998 siglink business meeting / report from the 4th workshop on open hypermedia systems, workshop: toward a hyperliterate world: expecations of readers, writers, and programmers / ht98 workshop on hypermedia development / the second workshop on adaptive hypertext and hypermedia / siglink digital library / nic bof report",siglink newsletter,7,1998
1,0,10534830,906,2,0,acm,g121,14,cs,in this issue: generating novel tactics through evolutionary computation / a description logic-based configurator on the web,sigart bulletin,9,1998
1,0,10226559,907,120,0,european commission,g121,11,cs,fifth framework programme. in this issue: new services to raise awareness of intellectual property rights / eureka adopts new strayegy to encourage major projects / new support for technology-focused smes launched / environment-water task force completes its work / extension of fifth environmental action programme setthed / jrc offers for seconded scientists,cordis focus,,1998
1,12,01615718,908,6,0,ieee,g121,11,cs,opportunities abound for us-russia collaboration,ieee professional communication society,42,1998
1,12,08822476,909,6,0,resna,g124,11,cs,in this issue: my la story / improving coverage for assistive technology through private insurance,resna news,10,1998
1,2,08822476,910,1,0,resna,g124,1,cs,congress affirms the importance of technology in the lives of individuals with disabilities / new professional development page on web,resna news,11,1999
1,0,12683701,911,16,0,inria,g121,11,cs,advanced netwoks. contents: partners /peeks & pokes / takenote,inedit,,1998
1,0,0266-1616,912,94,0,iee,g121,12,cs,inspec achieves six million records in centennial year / comprehensive revision of the inspec thesaurus and classification for 1999 / inspec national site licence deal for uk academic institutions / inspec customer centenary party,inspecmatters,,1998
1,0,,913,62,0,acm,g121,9,cs,"a note form the editor / annual report for sigcaph, fy 98 / brief report form our readers / postcards from europe / international scientific forum",sigcaph newsletter,,1998
1,0,10226559,914,121,0,european commission,g121,11,cs,commission steps up preparations for fifth framework programme / special feature on the new ipr-helpdesk,cordis focus,,1998
1,0,,915,2,0,ieee,g121,11,cs,a perspective from latino america / iee-etsi cooperate / ieee historical milestone for south africa / ieee recognizes turkish company / news from saudi arabia,ieee region 8 news,1,1998
1,0,,916,3,0,ieee education society,g121,11,cs,"the first computing course for cs, ce, and ee mnajors at michigan",the interface,,1998
1,0,10226559,917,122,0,european commission,g121,11,cs,fifth framework programme to start on schedule. in this issue: commission launches new measures for innovative companies / new techniqoes to the cost of environmental policies / new book tells the story of eu technology policy / eu and canada to support cooperation in nuclear research,cordis focus,,1998
1,0,10226559,918,123,0,european commission,g121,12,cs,information society technologies programme / commission helps smes find finance for high technology / the 25th bcr-anniversarry conference report / fifth framework programmeupdate / annual statistics on r&d in europe,cordis focus,,1998
1,0,12683701,919,17,0,inria,g121,1,cs,dyade: collaboration in internet technology,inedit,,1999
1,0,10534830,920,3-4,0,acm,g121,13,cs,"in this issue: integrating graphics and abstract data to visualise temporal constraints / collaborative filtering to locate, comprehend, and organise collections of web sites",sigart bulletin,9,1998
1,2,01615718,921,1,0,ieee,g121,1,cs,pcs awards for 1998,ieee professional communication society,43,1999
1,0,1066212x,922,4,0,ieee,g122,13,cs,iemc'98 postponed to may 1999,engineering management,48,1998
1,4,08822476,923,2,0,resna,g124,3,cs,re-enginnering resna: focus on professional development,resna news,11,1999
1,0,10226559,925,125,0,european commission,g121,1,cs,german presidency will stress education and research. in this issue: copmmissioner cresson sets objective / funding restricted for research involving cloning humans / expression of interst invited for information society technologies / research launched into transmissible spongiform encephalopathies /biotechnology and finance get together / erkshop explores city of the future,cordis focus,,1999
1,0,0097-8930,926,4,0,acm siggraph,g121,11,cs,focus: interaction in 3d graphics sigraph 98 slide sets,siggraph computer graphics,32,1998
1,0,10226559,927,124,0,european commission,g121,1,cs,fifth framework programme underway after agreement by council of ministers. in this issue: leonardo da vinci 1999: call for proposals / harmonisation of capital markets recommended to aid smes seeking finance / partenariat meetings on the increase / south africa bids for research pertners / main education-related events during the german presidency decided,cordis focus,,1999
1,0,10226559,928,127,0,european commission,g121,2,cs,"research aims to deliver strategic value. in this issue: cordis hosts one-stop-stop / transport action programme aims for sustainable mobility / innovation produces results / council adopts three further specific programmes / european industry too slow to innovate, warns esc",cordis focus,,1999
1,0,10226559,929,126,0,european commission,g121,2,cs,"fifth framework programme (fp5) of research, technological development and demonstration (rtd): key actions target clear objectives",cordis focus,,1999
1,0,,930,63,0,acm,g121,1,cs,a note from the editor / brief reports from our readers / new technologies and / notes on a rehabilitation robotics odyssey / interfacing users,sigcaph newsletter,,1999
1,0,,932,3,0,acm,g121,12,cs,reports: acm 1998 conference on computer supported cooperative work cscw 98 conference report / 4th german conference on cscw d / designing virtual communities for work / babble: supporting conversation in the workplace / virtual community presence awareness / designing a trans-pacific virtual space / community building in cvw the mitre corporation / the forum / business value of 3d virtual environments / identity in virtual in virtual communities: supporting distributedfield organisations,sigois bulletin,19,1998
1,0,,933,3,1,acm,g121,10,cs,"the newsletter of acm's special interest group on hypertext and hypermedia. sigweb supports the multi-disciplinary field of hypertext and hypermedia, facilitating its appliaction both on the world wide web and also in independent distributed and stand alone environments.",sigweb newsletter,7,1998
1,4,01615718,934,2,0,ieee,g121,3,cs,two 50th anniversaries,ieee professional communication society,43,1999
1,0,,935,1,0,ieee,g121,2,cs,iee fellows elected in region 8 / nobel prize for ieee member / section congess 99,ieee region 8 news,2,1999
1,0,,936,3,0,acm,g121,7,cs,papers: a brand new world for english instruction with interactive multimedia and the world wide web / english stress and rhytm: a phonetics courseware / learning words with many texts / asynchronous learning in the visual arts and design / use www resiurces for translation classes in taiwan,sigcue bulletin outlook,26,1998
1,0,10226559,937,129,0,european commission,g121,3,cs,help is at hand as fp5 calls begin,cordis focus,,1999
1,0,1066212x,938,1,0,ieee,g122,15,cs,"looking back, looking ahead…",engineering management,49,1999
1,0,,939,3,0,acm,γ122,3,cs,"commentary: acm chief executive officer john white discusses plans for the future / acm conference on computers, freedom, and privacy",acmmembernet,42,1999
1,0,,940,1,0,acm,g121,2,cs,"sigweb election slate / sigweb - the web working groups / the sigweb digital library project: hynic / adpative medical information delivery: compining user, situation, and task models / the need for an open hypertext protocol",sigweb newsletter,7,1999
